Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-05-31T03:52:59.310Z","","","Included","composer-2.5","No","0","67833","582972","5374","656179","Included"
"2026-05-31T03:52:50.974Z","","","Included","composer-2.5","No","0","49124","655693","7808","712625","Included"
"2026-05-31T03:52:50.457Z","","","Included","composer-2.5","No","0","23383","276309","3716","303408","Included"
"2026-05-31T03:52:46.190Z","","","Included","composer-2.5","No","0","22293","189916","3411","215620","Included"
"2026-05-31T03:52:42.366Z","","","Included","composer-2.5","No","0","59201","1012959","10418","1082578","Included"
"2026-05-31T03:52:41.002Z","","","Included","composer-2.5","No","0","25813","312091","3148","341052","Included"
"2026-05-31T03:51:43.110Z","","","Included","composer-2.5","No","0","26719","361141","3253","391113","Included"
"2026-05-31T03:51:40.407Z","","","Included","composer-2.5","No","0","38417","993162","12512","1044091","Included"
"2026-05-31T03:51:26.013Z","","","Included","composer-2.5","No","0","40148","651000","10626","701774","Included"
"2026-05-31T03:51:12.782Z","","","Included","composer-2.5","No","0","19088","146791","1926","167805","Included"
"2026-05-31T03:50:39.829Z","","","Included","composer-2.5","No","0","48562","876262","13644","938468","Included"
"2026-05-31T03:50:38.531Z","","","Included","composer-2.5","No","0","50343","911479","8299","970121","Included"
"2026-05-31T03:50:37.293Z","","","Included","composer-2.5","No","0","32808","734764","9570","777142","Included"
"2026-05-31T03:50:30.911Z","","","Included","composer-2.5","No","0","52690","1212133","10444","1275267","Included"
"2026-05-31T03:50:20.139Z","","","Included","composer-2.5","No","0","42449","1329623","14169","1386241","Included"
"2026-05-31T03:50:14.953Z","","","Included","composer-2.5","No","0","20521","224600","2242","247363","Included"
"2026-05-31T03:50:03.048Z","","","Included","composer-2.5","No","0","27027","305534","3275","335836","Included"
"2026-05-31T03:49:32.022Z","","","Included","composer-2.5","No","0","68340","1872959","16153","1957452","Included"
"2026-05-31T03:49:27.660Z","","","Included","composer-2.5","No","0","32251","515861","5669","553781","Included"
"2026-05-31T03:49:07.144Z","","","Included","composer-2.5","No","0","65662","1420087","14425","1500174","Included"
"2026-05-31T03:49:01.969Z","","","Included","composer-2.5","No","0","43590","766532","9584","819706","Included"
"2026-05-31T03:48:13.270Z","","","Included","composer-2.5","No","0","22473","210423","2199","235095","Included"
"2026-05-31T03:47:16.407Z","","","Included","composer-2.5","No","0","30569","355952","7078","393599","Included"
"2026-05-31T03:47:09.500Z","","","Included","composer-2.5","No","0","28170","542970","5856","576996","Included"
"2026-05-31T03:46:39.736Z","","","Included","composer-2.5","No","0","40868","739936","9751","790555","Included"
"2026-05-31T03:46:35.317Z","","","Included","composer-2.5","No","0","44412","719520","9361","773293","Included"
"2026-05-31T03:46:32.265Z","","","Included","composer-2.5","No","0","63086","1641113","13334","1717533","Included"
"2026-05-31T03:45:39.290Z","","","Included","composer-2.5","No","0","36872","950593","13639","1001104","Included"
"2026-05-31T03:45:23.556Z","","","Included","composer-2.5","No","0","21890","433555","3809","459254","Included"
"2026-05-31T03:45:17.716Z","","","Included","composer-2.5","No","0","21996","180787","2669","205452","Included"
"2026-05-31T03:45:15.483Z","","","Included","composer-2.5","No","0","60155","2053292","15636","2129083","Included"
"2026-05-31T03:44:57.025Z","","","Included","composer-2.5","No","0","58486","1075649","11655","1145790","Included"
"2026-05-31T03:44:48.925Z","","","Included","composer-2.5","No","0","69463","1909237","15952","1994652","Included"
"2026-05-31T03:44:35.780Z","","","Included","composer-2.5","No","0","51685","1126169","12837","1190691","Included"
"2026-05-31T03:44:15.001Z","","","Included","composer-2.5","No","0","35839","803186","11838","850863","Included"
"2026-05-31T03:43:46.502Z","","","Included","composer-2.5","No","0","77678","1803061","15535","1896274","Included"
"2026-05-31T03:43:42.823Z","","","Included","composer-2.5","No","0","26908","352388","4279","383575","Included"
"2026-05-31T03:43:29.565Z","","","Included","composer-2.5","No","0","38899","533111","9211","581221","Included"
"2026-05-31T03:43:29.563Z","","","Included","composer-2.5","No","0","24890","298833","2836","326559","Included"
"2026-05-31T03:43:13.038Z","","","Included","composer-2.5","No","0","23288","209693","3332","236313","Included"
"2026-05-31T03:43:08.382Z","","","Included","composer-2.5","No","0","66650","1834858","14297","1915805","Included"
"2026-05-31T03:42:38.271Z","","","Included","composer-2.5","No","0","31960","349151","3649","384760","Included"
"2026-05-31T03:42:12.767Z","","","Included","composer-2.5","No","0","41009","711575","8040","760624","Included"
"2026-05-31T03:42:07.865Z","","","Included","composer-2.5","No","0","25571","423458","4684","453713","Included"
"2026-05-31T03:42:02.095Z","","","Included","composer-2.5","No","0","68535","1785884","15256","1869675","Included"
"2026-05-31T03:41:56.245Z","","","Included","composer-2.5","No","0","53389","908525","11317","973231","Included"
"2026-05-31T03:41:27.641Z","","","Included","composer-2.5","No","0","41931","830784","13885","886600","Included"
"2026-05-31T03:40:17.005Z","","","Included","composer-2.5","No","0","43270","942533","10611","996414","Included"
"2026-05-31T03:40:06.978Z","","","Included","composer-2.5","No","0","62486","1421136","11050","1494672","Included"
"2026-05-31T03:39:56.891Z","","","Included","composer-2.5","No","0","29466","336864","3150","369480","Included"
"2026-05-31T03:39:56.605Z","","","Included","composer-2.5","No","0","39159","589214","9265","637638","Included"
"2026-05-31T03:39:54.183Z","","","Included","composer-2.5","No","0","75142","976588","10237","1061967","Included"
"2026-05-31T03:39:24.403Z","","","Included","composer-2.5","No","0","24527","265538","3199","293264","Included"
"2026-05-31T03:39:22.949Z","","","Included","composer-2.5","No","0","23209","245344","3559","272112","Included"
"2026-05-31T03:39:08.751Z","","","Included","composer-2.5","No","0","38034","866732","9777","914543","Included"
"2026-05-31T03:38:26.184Z","","","Included","composer-2.5","No","0","44383","711934","10436","766753","Included"
"2026-05-31T03:38:25.239Z","","","Included","composer-2.5","No","0","43092","651904","4883","699879","Included"
"2026-05-31T03:38:25.195Z","","","Included","composer-2.5","No","0","23920","267781","3191","294892","Included"
"2026-05-31T03:37:23.923Z","","","Included","composer-2.5","No","0","36901","461245","7392","505538","Included"
"2026-05-31T03:37:13.439Z","","","Included","composer-2.5","No","0","37257","551829","8920","598006","Included"
"2026-05-31T03:37:07.613Z","","","Included","composer-2.5","No","0","119770","2205384","20329","2345483","Included"
"2026-05-31T03:36:11.493Z","","","Included","composer-2.5","No","0","66003","1117220","12870","1196093","Included"
"2026-05-31T03:35:59.755Z","","","Included","composer-2.5","No","0","44622","702395","10222","757239","Included"
"2026-05-31T03:35:51.907Z","","","Included","composer-2.5","No","0","55047","1153532","11146","1219725","Included"
"2026-05-31T03:35:46.886Z","","","Included","composer-2.5","No","0","61623","1829402","10887","1901912","Included"
"2026-05-31T03:35:46.149Z","","","Included","composer-2.5","No","0","26028","289533","4966","320527","Included"
"2026-05-31T03:35:24.068Z","","","Included","composer-2.5","No","0","44905","929208","8928","983041","Included"
"2026-05-31T03:35:23.099Z","","","Included","composer-2.5","No","0","79708","1161121","13643","1254472","Included"
"2026-05-31T03:35:20.809Z","","","Included","composer-2.5","No","0","85674","1837152","16259","1939085","Included"
"2026-05-31T03:34:50.136Z","","","Included","composer-2.5","No","0","78388","2168324","18737","2265449","Included"
"2026-05-31T03:34:43.374Z","","","Included","composer-2.5","No","0","30700","449705","4538","484943","Included"
"2026-05-31T03:34:41.348Z","","","Included","composer-2.5","No","0","28542","346496","3464","378502","Included"
"2026-05-31T03:34:08.798Z","","","Included","composer-2.5","No","0","67137","1185079","14922","1267138","Included"
"2026-05-31T03:34:02.060Z","","","Included","composer-2.5","No","0","71146","1550126","11199","1632471","Included"
"2026-05-31T03:33:38.558Z","","","Included","composer-2.5","No","0","50515","1030106","11986","1092607","Included"
"2026-05-31T03:33:26.429Z","","","Included","composer-2.5","No","0","51468","829824","17313","898605","Included"
"2026-05-31T03:33:24.559Z","","","Included","composer-2.5","No","0","31645","531528","4092","567265","Included"
"2026-05-31T03:32:55.393Z","","","Included","composer-2.5","No","0","57766","1217842","13511","1289119","Included"
"2026-05-31T03:32:46.307Z","","","Included","composer-2.5","No","0","22583","230656","2874","256113","Included"
"2026-05-31T03:32:44.231Z","","","Included","composer-2.5","No","0","17827","99176","1173","118176","Included"
"2026-05-31T03:32:36.859Z","","","Included","composer-2.5","No","0","41876","719006","13279","774161","Included"
"2026-05-31T03:32:32.382Z","","","Included","composer-2.5","No","0","21875","249024","2823","273722","Included"
"2026-05-31T03:32:11.716Z","","","Included","composer-2.5","No","0","26783","386254","3134","416171","Included"
"2026-05-31T03:32:09.866Z","","","Included","composer-2.5","No","0","25756","391906","4089","421751","Included"
"2026-05-31T03:31:48.720Z","","","Included","composer-2.5","No","0","45598","699089","11831","756518","Included"
"2026-05-31T03:31:10.880Z","","","Included","composer-2.5","No","0","48404","961034","10186","1019624","Included"
"2026-05-31T03:30:57.987Z","","","Included","composer-2.5","No","0","101965","2079964","14898","2196827","Included"
"2026-05-31T03:30:44.054Z","","","Included","composer-2.5","No","0","39849","518076","8149","566074","Included"
"2026-05-31T03:30:38.388Z","","","Included","composer-2.5","No","0","20156","189515","2511","212182","Included"
"2026-05-31T03:30:37.762Z","","","Included","composer-2.5","No","0","40849","699926","8450","749225","Included"
"2026-05-31T03:30:36.369Z","","","Included","composer-2.5","No","0","33476","363331","6564","403371","Included"
"2026-05-31T03:29:54.422Z","","","Included","composer-2.5","No","0","20406","132196","2502","155104","Included"
"2026-05-31T03:29:31.062Z","","","Included","composer-2.5","No","0","26370","279256","2609","308235","Included"
"2026-05-31T03:29:23.455Z","","","Included","composer-2.5","No","0","50503","595305","6441","652249","Included"
"2026-05-31T03:29:21.368Z","","","Included","composer-2.5","No","0","42997","734919","4890","782806","Included"
"2026-05-31T03:29:03.075Z","","","Included","composer-2.5","No","0","25014","459440","4422","488876","Included"
"2026-05-31T03:28:57.633Z","","","Included","composer-2.5","No","0","18753","202040","2171","222964","Included"
"2026-05-31T03:28:54.778Z","","","Included","composer-2.5","No","0","49833","930989","14452","995274","Included"
"2026-05-31T03:28:46.072Z","","","Included","composer-2.5","No","0","41176","645428","11531","698135","Included"
"2026-05-31T03:28:43.759Z","","","Included","composer-2.5","No","0","30961","498390","4890","534241","Included"
"2026-05-31T03:28:26.610Z","","","Included","composer-2.5","No","0","47889","917083","12410","977382","Included"
"2026-05-31T03:28:25.924Z","","","Included","composer-2.5","No","0","18058","174611","2130","194799","Included"
"2026-05-31T03:28:21.776Z","","","Included","composer-2.5","No","0","25127","340150","4290","369567","Included"
"2026-05-31T03:28:17.519Z","","","Included","composer-2.5","No","0","29873","369659","6129","405661","Included"
"2026-05-31T03:28:14.761Z","","","Included","composer-2.5","No","0","60446","1238810","13574","1312830","Included"
"2026-05-31T03:28:11.036Z","","","Included","composer-2.5","No","0","100295","1779576","16498","1896369","Included"
"2026-05-31T03:27:54.405Z","","","Included","composer-2.5","No","0","64994","2050577","15121","2130692","Included"
"2026-05-31T03:27:36.368Z","","","Included","composer-2.5","No","0","73663","427685","7518","508866","Included"
"2026-05-31T03:26:47.253Z","","","Included","composer-2.5","No","0","45354","724536","7766","777656","Included"
"2026-05-31T03:26:45.872Z","","","Included","composer-2.5","No","0","54936","1039074","11664","1105674","Included"
"2026-05-31T03:26:31.028Z","","","Included","composer-2.5","No","0","168566","2198745","21724","2389035","Included"
"2026-05-31T03:26:19.480Z","","","Included","composer-2.5","No","0","24743","294559","2929","322231","Included"
"2026-05-31T03:26:16.874Z","","","Included","composer-2.5","No","0","34095","663238","8004","705337","Included"
"2026-05-31T03:25:34.846Z","","","Included","composer-2.5","No","0","52678","1084736","7513","1144927","Included"
"2026-05-31T03:25:25.475Z","","","Included","composer-2.5","No","0","28800","360223","3166","392189","Included"
"2026-05-31T03:25:15.434Z","","","Included","composer-2.5","No","0","19609","204414","2745","226768","Included"
"2026-05-31T03:25:11.680Z","","","Included","composer-2.5","No","0","22058","164721","2858","189637","Included"
"2026-05-31T03:24:43.225Z","","","Included","composer-2.5","No","0","17630","145056","2563","165249","Included"
"2026-05-31T03:24:39.446Z","","","Included","composer-2.5","No","0","86453","776393","10413","873259","Included"
"2026-05-31T03:24:29.922Z","","","Included","composer-2.5","No","0","29847","451267","4031","485145","Included"
"2026-05-31T03:24:28.890Z","","","Included","composer-2.5","No","0","65604","1779758","15555","1860917","Included"
"2026-05-31T03:24:22.918Z","","","Included","composer-2.5","No","0","79774","1266871","13466","1360111","Included"
"2026-05-31T03:24:19.724Z","","","Included","composer-2.5","No","0","49253","670720","8118","728091","Included"
"2026-05-31T03:24:19.002Z","","","Included","composer-2.5","No","0","49336","1021341","11698","1082375","Included"
